"Taxon","State"
"Austroboletus_lacunosus","Present"
"Austroboletus_subvirens","Present"
"Retiboletus_retipes","Present"
"Retiboletus_griseus","Present"
"Retiboletus_nigerrimus","Present"
"Retiboletus_flavoniger","Present"
"Mackintoshia_persica","Present"
"Retiboletus_ornatipes","Present"
"Pulveroboletus_curtisii","Present"
"Fistulinella_viscida","Present"
"Austroboletus_mucosus","Present"
"Austroboletus_niveus","Present"
"Austroboletus_novaezelandiae","Present"
"Austroboletus_gracilis","Present"
"Pseudoboletus_parasiticus","Present"
"Phylloboletellus_chloephorus","Present"
"Paxillus_rubicundulus","Present"
"Paxillus_obscurisporus","Present"
"Paxillus_vernalis","Present"
"Paxillus_involutus","Present"
"Gyrodon_lividus","Present"
"Gyrodontium_sacchari","Absent"
"Melanogaster_tuberiformis","Present"
"Melanogaster_ambiguus","Present"
"Alpova_trappei","Present"
"Melanogaster_variegatus","Present"
"Melanogaster_broomeianus","Present"
"Alpova_diplophloeus","Present"
"Alpova_rubescens","Present"
"Paragyrodon_sphaerosporus","Present"
"Alpova_corsicus","Present"
"Alpova_alpestris","Present"
"Melanogaster_rivularis","Present"
"Melanogaster_luteus","Present"
"Anomoloma_albolutescens","Absent"
"Anomoloma_myceliosum","Absent"
"Ceraceomyces_tessulatus","Absent"
"Ceraceomyces_subapiculatus","Absent"
"Leptosporomyces_septentrionalis","Absent"
"Xenasma_rimicola","Absent"
"Ceraceomyces_borealis","Absent"
"Amyloxenasma_allantosporum","Absent"
"Athelopsis_lacerata","Absent"
"Amylocorticiellum_subillaqueatum","Absent"
"Podoserpula_pusio","Absent"
"Anomoporia_kamtschatica","Absent"
"Anomoporia_bombycina","Absent"
"Amylocorticiellum_molle","Absent"
"Amylocorticium_cebennense","Absent"
"Amylocorticium_subsulphureum","Absent"
"Amylocorticium_subincarnatum","Absent"
"Plicaturopsis_crispa","Absent"
"Lepidostroma_asianum","Absent"
"Sulzbacheromyces_caatingae","Absent"
"Lepidostroma_rugaramae","Absent"
"Lepidostroma_winklerianum","Absent"
"Lepidostroma_calocerum","Absent"
"Lepidostroma_vilgalysii","Absent"
"Ertzia_akagerae","Absent"
"Byssocorticium_pulchrum","Present"
"Byssocorticium_efibulatum","Present"
"Amphinema_byssoides","Present"
"Tylospora_asterophora","Present"
"Tylospora_fibrillosa","Present"
"Stereopsis_vitellina","Absent"
"Piloderma_byssinum","Present"
"Piloderma_lanatum","Present"
"Piloderma_fallax","Present"
"Leptosporomyces_raunkiaeri","Absent"
"Athelopsis_subinconspicua","Absent"
"Athelia_fibulata","Absent"
"Athelopsis_glaucina","Absent"
"Athelia_epiphylla","Absent"
"Athelia_arachnoidea","Absent"
"Athelia_decipiens","Absent"
"Dendrothele_maculata","Absent"
"Vuilleminia_megalospora","Absent"
"Vuilleminia_comedens","Absent"
"Vuilleminia_pseudocystidiata","Absent"
"Australovuilleminia_coccinea","Absent"
"Vuilleminia_cystidiata","Absent"
"Cytidia_salicina","Absent"
"Vuilleminia_macrospora","Absent"
"Dendrocorticium_polygonioides","Absent"
"Punctulariopsis_subglobispora","Absent"
"Punctularia_strigosozonata","Absent"
"Galzinia_incrustans","Absent"
"Waitea_circinata","Absent"
"Laetisaria_arvalis","Absent"
"Limonomyces_culmigenus","Absent"
"Limonomyces_roseipellis","Absent"
"Laetisaria_fuciformis","Absent"
"Corticium_boreoroseum","Absent"
"Corticium_roseum","Absent"
"Erythricium_laetum","Absent"
"Marchandiopsis_quercicola","Absent"
"Crustoderma_cornea","Absent"
"Crustoderma_longicystidia","Absent"
"Crustoderma_flavescens","Absent"
"Jaapia_argillacea","Absent"
"Gloeophyllum_mexicanum","Absent"
"Gloeophyllum_odoratum","Absent"
"Gloeophyllum_protractum","Absent"
"Gloeophyllum_carbonarium","Absent"
"Veluticeps_berkeleyi","Absent"
"Veluticeps_abietina","Absent"
"Veluticeps_fimbriata","Absent"
"Neolentinus_kauffmanii","Absent"
"Neolentinus_dactyloides","Absent"
"Neolentinus_adhaerens","Absent"
"Gloeophyllum_abietinum","Absent"
"Gloeophyllum_sepiarium","Absent"
"Gloeophyllum_striatum","Absent"
"Gloeophyllum_subferrugineum","Absent"
"Gloeophyllum_trabeum","Absent"
"Heliocybe_sulcata","Absent"
"Neolentinus_lepideus","Absent"
"Boreostereum_radiatum","Absent"
"Bondarzewia_berkeleyi","Absent"
"Bondarzewia_montana","Absent"
"Heterobasidion_tibeticum","Absent"
"Heterobasidion_parviporum","Absent"
"Heterobasidion_abietinum","Absent"
"Heterobasidion_linzhiense","Absent"
"Heterobasidion_orientale","Absent"
"Heterobasidion_australe","Absent"
"Heterobasidion_amyloideum","Absent"
"Heterobasidion_ecrustosum","Absent"
"Heterobasidion_araucariae","Absent"
"Heterobasidion_irregulare","Absent"
"Heterobasidion_occidentale","Absent"
"Heterobasidion_annosum","Absent"
"Aleurodiscus_aurantius","Absent"
"Aleurodiscus_penicillatus","Absent"
"Acanthobasidium_phragmitis","Absent"
"Acanthobasidium_norvegicum","Absent"
"Acanthophysium_weirii","Absent"
"Aleurodiscus_amorphus","Absent"
"Aleurodiscus_grantii","Absent"
"Aleurodiscus_oakesii","Absent"
"Aleurodiscus_mirabilis","Absent"
"Aleurodiscus_abietis","Absent"
"Aleurobotrys_botryosus","Absent"
"Aleurodiscus_laurentianus","Absent"
"Acanthophysium_cerussatum","Absent"
"Aleurodiscus_lapponicus","Absent"
"Gloeocystidiellum_leucoxantha","Absent"
"Xylobolus_subpileatus","Absent"
"Xylobolus_princeps","Absent"
"Xylobolus_frustulatus","Absent"
"Acanthophysium_lividocaeruleum","Absent"
"Stereum_gausapatum","Absent"
"Stereum_rugosum","Absent"
"Stereum_armeniacum","Absent"
"Stereum_hirsutum","Absent"
"Acanthofungus_rimosus","Absent"
"Acanthophysium_bisporum","Absent"
"Xenasmatella_vaga","Absent"
"Laeticutis_cristata","Present"
"Albatrellus_avellaneus","Present"
"Albatrellus_subrubescens","Present"
"Albatrellus_ovinus","Present"
"Fevansia_aurantiaca","Present"
"Leucogaster_citrinus","Present"
"Albatrellus_confluens","Present"
"Albatrellopsis_flettii","Present"
"Xeroceps_skamania","Present"
"Polyporoletus_sublividus","Present"
"Polypus_dispansus","Present"
"Dendrothele_candida","Absent"
"Dentipellis_coniferarum","Absent"
"Dentipellis_microspora","Absent"
"Laxitextum_bicolor","Absent"
"Dentipellis_separans","Absent"
"Cymatoderma_caperatum","Absent"
"Dentipellis_fragilis","Absent"
"Dentipellis_parmastoi","Absent"
"Hericium_cirrhatum","Absent"
"Hericium_erinaceus","Absent"
"Hericium_coralloides","Absent"
"Hericium_americanum","Absent"
"Aleurodiscus_scutellatus","Absent"
"Aleurodiscus_disciformis","Absent"
"Gloeocystidiellum_porosum","Absent"
"Artomyces_pyxidatus","Absent"
"Gloeodontia_eriobotryae","Absent"
"Gloeocystidiellum_aculeatum","Absent"
"Multifurca_furcata","Present"
"Multifurca_ochricompacta","Present"
"Multifurca_zonaria","Present"
"Russula_farinipes","Present"
"Russula_pallescens","Present"
"Russula_ochroleuca","Present"
"Russula_pelargonia","Present"
"Russula_persicina","Present"
"Russula_gracillima","Present"
"Russula_emetica","Present"
"Russula_silvicola","Present"
"Russula_omiensis","Present"
"Russula_punicea","Present"
"Russula_chameleontina","Present"
"Russula_corallina","Present"
"Russula_zvarae","Present"
"Russula_violacea","Present"
"Russula_lilacea","Present"
"Russula_azurea","Present"
"Russula_lepida","Present"
"Russula_risigallina","Present"
"Russula_murrillii","Present"
"Russula_laricina","Present"
"Gymnomyces_californicus","Present"
"Russula_subloculata","Present"
"Russula_kansaiensis","Present"
"Russula_rubescens","Present"
"Russula_vinosa","Present"
"Cystangium_megasporum","Present"
"Russula_xerampelina","Present"
"Russula_solaris","Present"
"Russula_versicolor","Present"
"Russula_odorata","Present"
"Russula_cessans","Present"
"Russula_firmula","Present"
"Russula_discopus","Present"
"Russula_rosacea","Present"
"Stephanospora_redolens","Absent"
"Russula_flavida","Present"
"Russula_aurea","Present"
"Russula_exalbicans","Present"
"Russula_sanguinea","Present"
"Russula_compacta","Present"
"Russula_subnigricans","Present"
"Russula_earlei","Present"
"Russula_camarophylla","Present"
"Russula_acrifolia","Present"
"Russula_albonigra","Present"
"Russula_dissimulans","Present"
"Russula_nigricans","Present"
"Russula_densifolia","Present"
"Russula_adusta","Present"
"Russula_cheelii","Present"
"Russula_illota","Present"
"Russula_pectinatoides","Present"
"Russula_foetens","Present"
"Gymnomyces_fallax","Present"
"Russula_laurocerasi","Present"
"Russula_insignis","Present"
"Russula_foetentula","Present"
"Russula_sororia","Present"
"Russula_galbana","Present"
"Gymnomyces_pallidus","Present"
"Russula_parazurea","Present"
"Russula_ochrospora","Present"
"Russula_radicans","Present"
"Russula_mustelina","Present"
"Russula_aeruginea","Present"
"Russula_alboareolata","Present"
"Russula_viridirubrolimbata","Present"
"Russula_virescens","Present"
"Russula_eburneoareolata","Present"
"Russula_vesca","Present"
"Russula_heterophylla","Present"
"Russula_brunneola","Present"
"Russula_grisea","Present"
"Russula_amoena","Present"
"Russula_mairei","Present"
"Russula_bella","Present"
"Russula_violeipes","Present"
"Russula_cutefracta","Present"
"Russula_cyanoxantha","Present"
"Russula_variata","Present"
"Russula_campinensis","Present"
"Russula_japonica","Present"
"Russula_romagnesii","Present"
"Russula_chloroides","Present"
"Russula_delica","Present"
"Lactifluus_piperatus","Present"
"Lactifluus_leucophaeus","Present"
"Lactifluus_glaucescens","Present"
"Lactifluus_distantifolius","Present"
"Lactifluus_vitellinus","Present"
"Lactifluus_crocatus","Present"
"Lactifluus_acicularis","Present"
"Lactifluus_pinguis","Present"
"Lactifluus_volemus","Present"
"Lactifluus_longipilus","Present"
"Lactifluus_petersenii","Present"
"Lactifluus_leonardii","Present"
"Lactifluus_ochrogalactus","Present"
"Lactifluus_subgerardii","Present"
"Lactifluus_reticulatovenosus","Present"
"Lactifluus_genevieveae","Present"
"Lactifluus_uyedae","Present"
"Lactifluus_conchatulus","Present"
"Lactifluus_atrovelutinus","Present"
"Lactifluus_coniculus","Present"
"Lactifluus_wirrabara","Present"
"Lactifluus_bicolor","Present"
"Lactifluus_limbatus","Present"
"Lactifluus_hora","Present"
"Lactifluus_leae","Present"
"Lactifluus_inversus","Present"
"Lactifluus_nodosicystidiosus","Present"
"Lactifluus_densifolius","Present"
"Lactifluus_edulis","Present"
"Lactifluus_phlebophyllus","Present"
"Lactifluus_pelliculatus","Present"
"Lactifluus_velutissimus","Present"
"Lactifluus_madagascariensis","Present"
"Lactifluus_vellereus","Present"
"Lactarius_deceptivus","Present"
"Lactifluus_emergens","Present"
"Lactifluus_longisporus","Present"
"Lactarius_hygrophoroides","Present"
"Lactifluus_pseudoluteopus","Present"
"Lactifluus_rubroviolascens","Present"
"Lactarius_chiapanensis","Present"
"Lactifluus_clarkeae","Present"
"Lactarius_trivialis","Present"
"Lactarius_mammosus","Present"
"Lactarius_pubescens","Present"
"Lactarius_paulus","Present"
"Lactarius_variegatus","Present"
"Lactarius_silviae","Present"
"Lactarius_corrugis","Present"
"Lactarius_lilacinus","Present"
"Lactarius_cuspidoaurantiacus","Present"
"Lactarius_lepidotus","Present"
"Lactarius_vietus","Present"
"Lactarius_spinosulus","Present"
"Lactarius_akahatsu","Present"
"Lactarius_quieticolor","Present"
"Lactarius_deliciosus","Present"
"Lactarius_thyinos","Present"
"Lactarius_peckii","Present"
"Lactarius_flexuosus","Present"
"Lactarius_omphaliiformis","Present"
"Lactarius_chromospermus","Present"
"Lactarius_quietus","Present"
"Lactarius_subsericatus","Present"
"Lactarius_repraesentaneus","Present"
"Lactarius_subdulcis","Present"
"Lactarius_rufus","Present"
"Lactarius_sphagneti","Present"
"Lactarius_obscuratus","Present"
"Lactarius_cyathuliformis","Present"
"Lactarius_herrerae","Present"
"Lactarius_brunneohepaticus","Present"
"Lactarius_camphoratus","Present"
"Lactarius_falcatus","Present"
"Lactarius_helvus","Present"
"Lactarius_chrysorrheus","Present"
"Lactarius_stephensii","Present"
"Zelleromyces_sculptisporus","Present"
"Lactarius_scrobiculatus","Present"
"Lactarius_rimosellus","Present"
"Lactarius_subpurpureus","Present"
"Lactarius_torminosus","Present"
"Lactarius_citriolens","Present"
"Lactarius_auriolla","Present"
"Lactarius_zonarius","Present"
"Lactarius_necator","Present"
"Lactarius_atroviridis","Present"
"Lactarius_hispidulus","Present"
"Lactarius_pomiolens","Present"
"Lactarius_kabansus","Present"
"Lactarius_tenellus","Present"
"Lactarius_baliophaeus","Present"
"Lactarius_angiocarpus","Present"
"Lactarius_shoreae","Present"
"Lactarius_crassiusculus","Present"
"Lactarius_lignyotus","Present"
"Lactarius_atromarginatus","Present"
"Lactarius_lignyotellus","Present"
"Lactarius_fallax","Present"
"Lactarius_echinus","Present"
"Lactarius_cyanescens","Present"
"Lactarius_echinellus","Present"
"Lactarius_montoyae","Present"
"Lactarius_azonites","Present"
"Lactarius_acris","Present"
"Lactarius_pterosporus","Present"
"Lactarius_ruginosus","Present"
"Lactarius_romagnesii","Present"
"Lactarius_fuliginosus","Present"
"Lactarius_picinus","Present"
"Lactarius_saturnisporus","Present"
"Lactarius_blennius","Present"
"Zelleromyces_daucinus","Present"
"Zelleromyces_striatus","Present"
"Gloiodon_strigosus","Absent"
"Auriscalpium_vulgare","Absent"
"Lentinellus_sinensis","Absent"
"Lentinellus_brunnescens","Absent"
"Lentinellus_ursinus","Absent"
"Lentinellus_castoreus","Absent"
"Lentinellus_flabelliformis","Absent"
"Lentinellus_montanus","Absent"
"Lentinellus_omphalodes","Absent"
"Dentipellopsis_dacrydicola","Absent"
"Scytinostroma_renisporum","Absent"
"Haloaleurodiscus_mangrovei","Absent"
"Vararia_parmastoi","Absent"
"Asterostroma_andinum","Absent"
"Trechispora_farinacea","Absent"
"Asterostroma_medium","Absent"
"Asterostroma_cervicolor","Absent"
"Scytinostroma_alutum","Absent"
"Scytinostroma_portentosum","Absent"
"Scytinostroma_caudisporum","Absent"
"Vararia_gallica","Absent"
"Vararia_ochroleuca","Absent"
"Scytinostroma_lusitanicum","Absent"
"Scytinostroma_galactinum","Absent"
"Vararia_sphaericospora","Absent"
"Peniophora_cinerea","Absent"
"Peniophora_nuda","Absent"
"Vararia_insolita","Absent"
"Dichostereum_durum","Absent"
"Dichostereum_pallescens","Absent"
"Dichostereum_effuscatum","Absent"
"Echinodontium_tinctorium","Absent"
"Laurilia_sulcata","Absent"
"Amylostereum_laevigatum","Absent"
"Amylostereum_ferreum","Absent"
"Amylostereum_chailletii","Absent"
"Amylostereum_areolatum","Absent"
"Phlebia_centrifuga","Absent"
"Phlebiella_griseofulva","Absent"
"Mycoacia_aurea","Absent"
"Mycoacia_fuscoatra","Absent"
"Mycoacia_nothofagi","Absent"
"Hydnophlebia_omnivora","Absent"
"Ceriporia_alachuana","Absent"
"Hydnophlebia_chrysorhiza","Absent"
"Climacodon_septentrionalis","Absent"
"Mycoaciella_bispora","Absent"
"Crustodontia_chrysocreas","Absent"
"Mycoacia_uda","Absent"
"Scopuloides_hydnoides","Absent"
"Scopuloides_rimosa","Absent"
"Phlebia_tremellosa","Absent"
"Hyphodontia_setulosa","Absent"
"Aurantiopileus_mayaensis","Absent"
"Phlebia_floridensis","Absent"
"Phlebia_radiata","Absent"
"Phlebia_acerina","Absent"
"Auriculariopsis_albomellea","Absent"
"Ceriporia_lacerata","Absent"
"Cystidiodontia_isabellina","Absent"
"Hydnopolyporus_fimbriatus","Absent"
"Irpex_lacteus","Absent"
"Efibula_americana","Absent"
"Byssomerulius_corium","Absent"
"Phanerochaete_xerophila","Absent"
"Phanerochaete_exilis","Absent"
"Radulodon_aneirinus","Absent"
"Ceriporiopsis_resinascens","Absent"
"Trametopsis_cervina","Absent"
"Ceraceomyces_sublaevis","Absent"
"Ceraceomyces_serpens","Absent"
"Phanerochaete_allantospora","Absent"
"Mycolindtneria_trachyspora","Absent"
"Ceriporia_spissa","Absent"
"Gelatoporia_dichroa","Absent"
"Ceriporia_purpurea","Absent"
"Leptoporus_mollis","Absent"
"Ceriporia_reticulata","Absent"
"Ceriporia_viridans","Absent"
"Gloeoporus_taxicola","Absent"
"Meruliopsis_albostraminea","Absent"
"Gloeoporus_pannocinctus","Absent"
"Terana_coerulea","Absent"
"Pulcherricium_coeruleum","Absent"
"Porostereum_spadiceum","Absent"
"Bjerkandera_adusta","Absent"
"Phlebia_firma","Absent"
"Phlebia_unica","Absent"
"Pirex_concentricus","Absent"
"Hyphodermella_rosae","Absent"
"Hyphodermella_corrugata","Absent"
"Phanerochaete_chrysosporium","Absent"
"Peniophora_ericina","Absent"
"Phanerochaete_subceracea","Absent"
"Phanerochaete_laevis","Absent"
"Phanerochaete_krikophora","Absent"
"Phanerochaete_arizonica","Absent"
"Phanerochaete_sordida","Absent"
"Phanerochaete_velutina","Absent"
"Phanerochaete_rhodella","Absent"
"Atheliachaete_sanguinea","Absent"
"Phanerochaete_burtii","Absent"
"Phanerochaete_sanguineocarnosa","Absent"
"Phanerochaete_carnosa","Absent"
"Phanerochaete_citrinosanguinea","Absent"
"Phanerochaete_pseudosanguinea","Absent"
"Phanerochaete_pseudomagnoliae","Absent"
"Phanerochaete_magnoliae","Absent"
"Phanerochaete_australis","Absent"
"Hapalopilus_rutilans","Absent"
"Rhizochaete_americana","Absent"
"Rhizochaete_radicata","Absent"
"Ceraceomyces_sulphurinus","Absent"
"Rhizochaete_fouquieriae","Absent"
"Rhizochaete_filamentosa","Absent"
"Ceraceomyces_violascens","Absent"
"Phaeophlebiopsis_peniophoroides","Absent"
"Phaeophlebiopsis_caribbeana","Absent"
"Phlebiopsis_flavidoalba","Absent"
"Phlebiopsis_crassa","Absent"
"Antrodia_gossypium","Absent"
"Phlebiopsis_gigantea","Absent"
"Grifola_sordulenta","Absent"
"Lopharia_cinerascens","Absent"
"Dentocorticium_sulphurellum","Absent"
"Trametes_membranacea","Absent"
"Trametes_pocas","Absent"
"Trametes_pavonia","Absent"
"Lenzites_betulina","Absent"
"Trametes_gibbosa","Absent"
"Junghuhnia_subundata","Absent"
"Trametes_villosa","Absent"
"Trametes_socotrana","Absent"
"Trametes_hirsuta","Absent"
"Trametes_suaveolens","Absent"
"Trametes_conchifer","Absent"
"Trametes_ochracea","Absent"
"Trametes_pubescens","Absent"
"Trametes_ectypa","Absent"
"Trametes_versicolor","Absent"
"Trametes_polyzona","Absent"
"Trametes_orientalis","Absent"
"Trametes_elegans","Absent"
"Trametes_ljubarskyi","Absent"
"Trametes_cingulata","Absent"
"Trametes_meyenii","Absent"
"Trametes_maxima","Absent"
"Leiotrametes_lactinea","Absent"
"Trametes_cubensis","Absent"
"Leiotrametes_menziesii","Absent"
"Pycnoporus_puniceus","Absent"
"Trametes_cinnabarina","Absent"
"Pycnoporus_cinnabarinus","Absent"
"Pycnoporus_sanguineus","Absent"
"Epithele_typhae","Absent"
"Epithele_macarangae","Absent"
"Grammothele_fuligo","Absent"
"Fomitopsis_rhodophaea","Absent"
"Microporus_affinis","Absent"
"Microporus_vernicipes","Absent"
"Microporus_xanthopus","Absent"
"Hexagonia_hydnoides","Absent"
"Polyporus_tricholoma","Absent"
"Lentinus_squarrosulus","Absent"
"Lentinus_sajorcaju","Absent"
"Lentinus_tigrinus","Absent"
"Polyporus_brumalis","Absent"
"Polyporus_ciliatus","Absent"
"Polyporus_arcularius","Absent"
"Polyporus_rhizophilus","Absent"
"Polyporus_meridionalis","Absent"
"Hexagonia_tenuis","Absent"
"Trametes_mimetes","Absent"
"Daedaleopsis_confragosa","Absent"
"Hexagonia_nitida","Absent"
"Lignosus_rhinocerus","Absent"
"Coriolopsis_gallica","Absent"
"Coriolopsis_trogii","Absent"
"Coriolopsis_aspera","Absent"
"Coriolopsis_sanguinaria","Absent"
"Hexagonia_pobeguinii","Absent"
"Hexagonia_hirta","Absent"
"Fomes_fomentarius","Absent"
"Earliella_scabrosa","Absent"
"Perenniporiella_neofulva","Absent"
"Coriolopsis_byrsina","Absent"
"Perenniporia_subacida","Absent"
"Cryptoporus_volvatus","Absent"
"Donkioporia_expansa","Absent"
"Perenniporiella_micropora","Absent"
"Perenniporiella_pendula","Absent"
"Perenniporiella_chaquenia","Absent"
"Perenniporiella_tepeitensis","Absent"
"Perenniporia_corticola","Absent"
"Perenniporia_medullapanis","Absent"
"Pachykytospora_papyracea","Absent"
"Megasporoporia_hexagonoides","Absent"
"Perenniporia_rhizomorpha","Absent"
"Loweporus_fuscopupureus","Absent"
"Perenniporia_minor","Absent"
"Perenniporia_ochroleuca","Absent"
"Coriolopsis_caperata","Absent"
"Perenniporia_ohiensis","Absent"
"Perenniporia_tenuis","Absent"
"Perenniporia_fraxinea","Absent"
"Amauroderma_rugosum","Absent"
"Perenniporia_japonica","Absent"
"Perenniporia_tephropora","Absent"
"Ganoderma_tsunodae","Absent"
"Perenniporia_nanlingensis","Absent"
"Pachykytospora_alabamae","Absent"
"Ganoderma_tsugae","Absent"
"Ganoderma_australe","Absent"
"Ganoderma_applanatum","Absent"
"Ganoderma_lucidum","Absent"
"Perenniporia_truncatospora","Absent"
"Perenniporia_martius","Absent"
"Perenniporia_cystidiata","Absent"
"Dichomitus_squalens","Absent"
"Sparsitubus_nelumbiformis","Absent"
"Polyporus_umbellatus","Absent"
"Echinochaete_brachyporus","Absent"
"Dichomitus_gunnii","Absent"
"Dichomitus_campestris","Absent"
"Mycobonia_flava","Absent"
"Pseudofavolus_cucullatus","Absent"
"Polyporus_subvarius","Absent"
"Hexagonia_papyracea","Absent"
"Datronia_mollis","Absent"
"Polyporus_radicatus","Absent"
"Polyporus_leprieurii","Absent"
"Polyporus_guianensis","Absent"
"Polyporus_varius","Absent"
"Polyporus_squamosus","Absent"
"Datronia_scutellata","Absent"
"Echinochaete_ruficeps","Absent"
"Polyporus_tuberaster","Absent"
"Megasporoporia_cavernulosa","Absent"
"Polyporus_alveolaris","Absent"
"Polyporus_tenuiculus","Absent"
"Polyporus_pseudobetulinus","Absent"
"Polyporus_grammocephalus","Absent"
"Polyporus_craterellus","Absent"
"Polyporus_udus","Absent"
"Polyporus_virgatus","Absent"
"Polyporus_melanopus","Absent"
"Polyporus_dictyopus","Absent"
"Polyporus_tubiformis","Absent"
"Polyporus_badius","Absent"
"Candelabrochaete_africana","Absent"
"Faerberia_carbonaria","Absent"
"Antrodiella_formosana","Absent"
"Junghuhnia_autumnale","Absent"
"Junghuhnia_nitida","Absent"
"Steccherinum_ochraceum","Absent"
"Mycorrhaphium_adustum","Absent"
"Nigroporus_vinosus","Absent"
"Junghuhnia_micropora","Absent"
"Junghuhnia_collabens","Absent"
"Odonticium_laxum","Absent"
"Junghuhnia_pseudozilingiana","Absent"
"Flaviporus_americanus","Absent"
"Antrodiella_romellii","Absent"
"Antrodiella_stipitata","Absent"
"Antrodiella_semisupina","Absent"
"Antrodiella_faginea","Absent"
"Antrodia_lalashana","Absent"
"Steccherinum_tenue","Absent"
"Steccherinum_fimbriatum","Absent"
"Junghuhnia_japonica","Absent"
"Junghuhnia_luteoalba","Absent"
"Steccherinum_laeticolor","Absent"
"Flaviporus_liebmannii","Absent"
"Albatrellus_henanensis","Present"
"Albatrellus_higanensis","Present"
"Hypochnicium_lyndoniae","Absent"
"Podoscypha_parvula","Absent"
"Podoscypha_petalodes","Absent"
"Abortiporus_biennis","Absent"
"Podoscypha_venustula","Absent"
"Hypochnicium_subrigescens","Absent"
"Hypochnicium_michelii","Absent"
"Hypochnicium_eichleri","Absent"
"Hypochnicium_wakefieldiae","Absent"
"Gyrophanopsis_polonensis","Absent"
"Hypochnicium_geogenium","Absent"
"Hyphoderma_obtusum","Absent"
"Hyphoderma_roseocremeum","Absent"
"Hyphoderma_medioburiense","Absent"
"Hyphoderma_nemorale","Absent"
"Hyphoderma_occidentale","Absent"
"Hyphoderma_definitum","Absent"
"Hyphoderma_litschaueri","Absent"
"Hyphoderma_incrustatum","Absent"
"Hyphoderma_setigerum","Absent"
"Mutatoderma_mutatum","Absent"
"Meripilus_giganteus","Absent"
"Rigidoporus_vinctus","Absent"
"Rigidoporus_microporus","Absent"
"Climacocystis_borealis","Absent"
"Panus_neostrigosus","Absent"
"Lentinus_fasciatus","Absent"
"Lentinus_velutinus","Absent"
"Panus_similis","Absent"
"Ceriporiopsis_subvermispora","Absent"
"Sarcodon_imbricatus","Present"
"Cerrena_unicolor","Absent"
"Cerrena_consors","Absent"
"Spongipellis_delectans","Absent"
"Spongipellis_unicolor","Absent"
"Parmastomyces_mollisimus","Absent"
"Ischnoderma_benzoinum","Absent"
"Ischnoderma_resinosum","Absent"
"Tyromyces_chioneus","Absent"
"Skeletocutis_amorpha","Absent"
"Skeletocutis_chrysella","Absent"
"Oligoporus_balsameus","Absent"
"Postia_leucomallella","Absent"
"Oligoporus_lacteus","Absent"
"Skeletocutis_nivea","Absent"
"Diplomitoporus_overholtsii","Absent"
"Cinereomyces_lindbladii","Absent"
"Diplomitoporus_crustulinus","Absent"
"Ceriporiopsis_rivulosa","Absent"
"Obba_rivulosa","Absent"
"Auriporia_aurea","Absent"
"Parmastomyces_transmutans","Absent"
"Taiwanofungus_camphoratus","Absent"
"Taiwanofungus_salmoneus","Absent"
"Albatrellus_syringae","Present"
"Dacryobolus_sudans","Absent"
"Amylocystis_lapponica","Absent"
"Oligoporus_rennyi","Absent"
"Jahnoporus_hirtus","Absent"
"Grifola_frondosa","Absent"
"Pycnoporellus_fulgens","Absent"
"Phaeolus_schweinitzii","Absent"
"Sparassis_crispa","Absent"
"Sparassis_radicata","Absent"
"Sparassis_spathulata","Absent"
"Sparassis_brevipes","Absent"
"Sparassis_cystidiosa","Absent"
"Buglossoporus_pulvinus","Absent"
"Neolentiporus_maculatissimus","Absent"
"Laetiporus_conifericola","Absent"
"Laetiporus_huroniensis","Absent"
"Laetiporus_versisporus","Absent"
"Laetiporus_cincinnatus","Absent"
"Laetiporus_gilbertsonii","Absent"
"Piptoporus_betulinus","Absent"
"Fomitopsis_pinicola","Absent"
"Fomes_meliae","Absent"
"Fomitopsis_ostreiformis","Absent"
"Fomitopsis_palustris","Absent"
"Fomitopsis_dochmia","Absent"
"Piptoporus_portentosus","Absent"
"Daedalea_quercina","Absent"
"Antrodia_juniperina","Absent"
"Antrodia_malicola","Absent"
"Fomitopsis_rosea","Absent"
"Fomitopsis_cajanderi","Absent"
"Melanoporia_nigra","Absent"
"Antrodia_variiformis","Absent"
"Piptoporus_soloniensis","Absent"
"Antrodia_serialis","Absent"
"Fomitopsis_feei","Absent"
"Antrodia_oleracea","Absent"
"Fomitopsis_cupreorosea","Absent"
"Fomitopsis_lilacinogilva","Absent"
"Fomitopsis_africana","Absent"
"Antrodia_taxa","Absent"
"Fomitopsis_spraguei","Absent"
"Antrodia_albida","Absent"
"Antrodia_heteromorpha","Absent"
"Fomitopsis_officinalis","Absent"
"Antrodia_albobrunnea","Absent"
"Antrodia_carbonica","Absent"
"Skeletocutis_subincarnata","Absent"
"Antrodia_alpina","Absent"
"Antrodia_xantha","Absent"
"Antrodia_odora","Absent"
"Antrodia_sinuosa","Absent"
"Antrodia_sitchensis","Absent"
"Antrodia_sordida","Absent"
"Postia_placenta","Absent"
"Antrodia_vaillantii","Absent"
"Fibroporia_radiculosa","Absent"
"Laetiporus_montanus","Absent"
"Laetiporus_sulphureus","Absent"
"Wolfiporia_cocos","Absent"
"Amaurodon_viridis","Absent"
"Thelephora_vialis","Present"
"Tomentella_terrestris","Present"
"Tomentella_botryoides","Present"
"Thelephora_palmata","Present"
"Polyozellus_multiplex","Present"
"Sarcodontia_pachyodon","Absent"
"Hydnellum_peckii","Present"
"Hydnellum_geogenium","Present"
"Hydnellum_gracilipes","Present"
"Sarcodon_fuscoindicus","Present"
